review_id,comment_clean,image_url,avg_rating,food_score,price_score,atmosphere_score
1123664,Ở đây mình thấy có bánh tráng cuốn thịt với chè khúc bạch là ngon. Hôm nay thử ăn bò nhúng dấm thấy bình thường,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg9ja9i6e3dbc@resize_w800,6.8,6.0,6.0,8.0
776173,"Mình với bạn ghé ăn vặt nhẹ nhẹ ở đây Gọi 2 phần combo 1 và 3 Nhân viên phục vụ nhanh Bánh gà quay ăn tạm, vị lạ lạ Gà với khoai không được ngon lắm Chỉ có trà sữa thái xanh và trà sữa thái đỏ là uống ok",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgi0pbq8hqz17@resize_w800,7.6,8.0,7.0,8.0
407696,"Dạo này sushi mwor nhiều quá, mấy quán kia toàn chất lượng cao và giá thành chót vót nên ở đây vẫn thấy được chút bình dân hợp với túi tiền của sinh viên hơn nè. Đồ ăn cũng ok, đi 2 người mà ăn bằng này món, phải nói là no căng bụng luôn., thích món bụng cá hồi sashimi, món này siêu béo, siêu ngon luôn ăn phê lắm, phục vụ cũng chu đáo không kém mấy nhà hàng sang trọng đâu nha.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8hczx8dk2hc3@resize_w800,7.0,7.0,7.0,7.0
2287164,"Bên này ko ưu tiên nên mua về cũng chờ như ngồi lại, thấy này là oke. Khách chờ đứng đâu cũng đc, ko bắt xếp hàng. Muốn ăn thử bánh trung thu nhưng giá hơi chua ko dám mạnh tay :)) Phục vụ nice, chu đáo, lịch sự. Có nv mở cửa đón chào khách.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh09an1vzkp57@resize_w800,7.2,7.0,6.0,8.0
5345190,"Sau khi coi phim với mấy đứa cháu xong thì mình dẫn tụi nó qua đây ăn gà rán. Kêu 1 phần số 11. Combo Classic Burger - 95k phần này gồm 1 cái burger, 1 cánh gà, khoai tây và nước ngọt. Khoai tây ngon nhưng mà ko giòn. Gà mới rán nóng hổi ăn ngon. Nước ngọt ở đây được refill nên nhân viên chỉ cần đưa ly giấy rồi mình tự lấy. Kêu thêm 1 phần nữa là 2 - Combo 2 miếng gà - 89k trong phần này có 1 loại bánh biscuit nữa mà do cái màu na ná với gà rán nên nhìn hình trong menu mình ko biết lun. Này là Bánh quy bơ mật ong mà nó ngấy kinh khủng :( dầu mỡ làm cái vị nửa ngọt nửa mặn thôi ko thích. Cuối bill có kêu đánh giá để có cơ hội nhận 1 phần kem cone cho lần sau.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwarh9vwtsrd6a@resize_w800,8.0,8.0,8.0,8.0
4309359,"Đi ko biết bao nhiêu lần rồi mà nghiền bánh vs nước của cheese lắm. Đặc biệt là bánh nha, crepe trân châu, bánh mì chà bông, tiramisu chifon, phô mai chifon cái nào cũng must try nha. Nên đi sớm nếu muốn thử bánh chà bông, nhanh hết lắm á như là hot item á 😄 Trà thì mình chủ yếu uống gold on top vs ts lài hạnh nhân hoặc ts nguyên lá hạt dẻ thêm trân châu. Có nhiều món nước nhưng mình thích nhất 3 món này. Dễ uống và vị thanh mát.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgspl9ps15nf0@resize_w800,8.2,8.0,8.0,9.0
1274157,"Thêm 1 địa điểm ăn sáng dành cho các bạn nè. Quán khá thoáng mát, năm ngay gần Hậu Giâng khá dễ tìm. MÓN ĂN: ở đây bán nhiều thứ, bò kho, hủ tíu, bánh canh nhưng chính vẫn là CƠM TẤM - Cơm gà nướng ở đây là nổi tiếng. Gà ướp vừa ăn, nóng hổi luôn. Thơm ngon - Chả cua ở đây cũng ngon, chất lượng đặc biệt - bì không ngon - đồ chua ở đây ngâm ngon, giòn giòn - mỡ hành cũng ngon, tươi",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbd4n5cf7bt45@resize_w800,7.6,8.0,8.0,7.0
3311014,"Đồ ăn ngon quá, lại phải review thêm lần nữa! Đồ ăn ngon, mấy cô phục vụ dễ thương. Quán nhậu đông mà không quá ồn, không . Thích nhất là tủ đồ ăn, ra coi trực tiếp thích món nào, ăn nhiều ăn ít gì là nói với cô cô sẽ lấy cho vậy Mấy bữa tới không có cua, nay được ăn cua xốt rồi. 250k 1 con cỡ 400gr. Thịt cua chắc, càng bự chà bá đầy thịt luôn, nước xốt thấm thơm ngon, chấm bánh mỳ ngon hết nấc. Có điều hơi đau ví thôi 😋",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8j9cezpbkr90@resize_w800,9.0,9.0,8.0,9.0
2364367,"Mình đặt 2 ly qua app now . 1 Ly Katinat Lemongrass thì đúng r còn ly Lychee Tea của mình lại làm ra món khác . A ship đứa tới mình đã kiểm tra thấy tên viết tắt LT thì đinh ninh là đúng rồi nên không thông báo đổi hàng, đến lúc uống và nhìn lại hình từ quán thì mới biêt là sai !!!! Cái món này nó rẻ hơn tới 20k món lychee tea , mong các bạn nhân viên k còn ẩu tả như v nữa 😣😣😣",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw7lsd4a1vx75b@resize_w800,3.6,4.0,3.0,5.0
1084584,"Start from Mussel in white wine sauce,,, good taste but if sauce is cooked for more density, would be perfect. Mud crab (picked female) with salted egg yolk sauce,,, perfect match with crab meat and sauce and don't forget to order baguette to appreciate this tasty sauce. King crab legs grill with pepper and butter,,, ""King"" is not just for the size,,, sweet and distinctive texture of meat would make you silent, make you rush to fill your mouth,,, delicious! One thing to remind you,,, when you order dishes, do not forget to tell the staff not to bring all dishes almost at same time.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw969fr6f3rtfa@resize_w800,7.0,8.0,7.0,7.0
356311,"Mình thích không gian quán rất sạch sẽ, nhân viên vô cùng nhiệt tình, thức ăn trông hợp vệ sinh, phá lấu béo, ăn cũng tạm được, mì xào và cơm cuộn ăn cũng được.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi55v2cmgnv91@resize_w800,7.6,7.0,8.0,7.0
1395684,"Trước giờ mình nghe danh tiếng Hoàng Ty lâu rồi nhưng chưa ăn lần nào, vì thấy ko hứng thú với món đặc sản của quán lắm. Nhưng có dịp người bạn dẫn đến đây ăn thử, gọi món ""best seller"" của quán, thịt giò luộc cuốn bánh tráng trảng bàng. Ăn cuốn đầu tiên mình sửng sốt vì ngon quá mức quy định 😂 Lần đầu mới ăn loại bánh tráng này, lần đầu thử loại nước chấm đặc biệt vậy, bị thu hút hoàn toàn luôn. Quán rất rất đông khách, lúc nào cũng tấp nập. Mà nhân viên cũng hùng hậu lắm nên phục vụ nhanh, ko phải chờ đợi. không gian quán rộng lớn, sáng sủa và vệ sinh. Giá không rẻ nhưng cũng không quá mắc vì đảm bảo sẽ ăn ngon và no.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwg9jab65cyh1b@resize_w800,8.2,9.0,8.0,8.0
1087486,"Vừa rồi chuẩn bị sinh nhật mình đã ghé qua tiệm mua bánh, bánh ở đây lúc nào cũng mới tươi ngon, nhà mình ai cũng thích ăn bánh ở đây, giá hơi cao so với các tiệm bánh khác nhưng vì chất lượng và bột bánh xốp mềm, thơm không quá ngọt nên mỗi khi có dịp mình lại ghé đến mua. Nhân viên phục vụ không được vui vẻ cho lắm, tuy nhiên không gian mát lạnh, nếu đang đi trời nắng ghé vào nghỉ chân giải khát và mua bánh cũng cảm thấy thư giãn. Bánh bày trí không nhiều, nhưng nếu hết thì nv sẽ mang lên ngay. Mình luôn ủng hộ tous les jours và sẽ ủng hộ dài dài.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwddux81m1nd7e@resize_w800,7.6,10.0,5.0,10.0
3517638,"Nằm trong con hẻm nhỏ, có trường học cũng dễ tìm thấy, tuy nhiên có nhiều tiệm bán bánh tráng khác nên cần tỉnh táo nhận ra quán đúng. Giá cả phải chăng nên các em học sinh ăn nhiều. Vào giờ tan học thì khá đông nên muốn mua nhanh các bạn nên đi mua trước giờ này. Đặc điểm là tép của quán ngon và nhiều, thơm tự nhiên. Nước sốt ăn kèm cũng ngon. Tuy nhiên khá nhiều dầu và ít món ăn chung, chủ yếu có tép thôi. Ăn 1 bịch 10k là ngán. Lâu lâu ăn đổi vị cũng tạm được.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdgubqiyw9nca@resize_w800,6.2,6.0,8.0,5.0
366655,"Mình mua qua số điện thoại tổng đài mình đặt 3 bánh buger gà quay và 1 bánh burger tôm, 4 ly pepsi nhỏ nữa bill của mình được chị nhân viên nói là được tặng thêm 2 lon pepsi hình thức đặt hàng dễ bánh ngon, chất lượng",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwar7b3dwyxnf6@resize_w800,8.0,8.0,8.0,8.0
5239996,"Mình với bạn hẹn ăn trưa ở đây nên triển luôn. Gửi xe trước cửa có nhân viên trong coi. Không gian bên trong hơi nhỏ nhưng cũng ok á. Nhân viên ổn. Mình gọi: - 1 phần bún đậu thập cẩm: ăn cũng ngon nè, những mỗi thứ cắt 1 ít nên ăn kob được đã cho lắm, thịt và chả cốm ăn ngon. Đậu hũ ăn lúc nóng giòn ngon nè. - ốc bươu nhồi thịt: ăn chung với nước mắm gừng ngon lắm nhe, nóng hổi ăn đúng ngon. - Răng mực: răng mực chấm với miếng tương ớt ngon, món này mà nhậu là đúng bài. - Dồi: dồi cũng khá là ngon. - Nước thì mình gọi trà chanh và trà mơ thôi, trà ngon lắm. - Quán này chung quy cũng ok nhưng mà không có nước mắm, phải thông cảm cho những đứa ăn được bún đậu mà ko ăn được mắm tôm như mình chứ huhu.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbux3kq7lcra6@resize_w800,7.0,7.0,7.0,7.0
2483396,"▪️Ướp gia vị ngon, lạ miệng ▪️Cô bán thân thiện nhiệt tình lắm ▪️Có bàn ngồi lại nhưng không thoải mái cho lắm, mình thấy mang về hợp lý hơn. Nếu ngồi lại cô sẽ cho bao tay ăn không lo dơ tay hen",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwce6du4qmsbca@resize_w800,8.0,8.0,8.0,8.0
2337941,"cơm gà chổ này ngon đáo để à nha. cơm đúng nghĩa cơm gà, thơm, đùi gà to mà không bỡ như mấy chổ khác bán toàn gà công nghiệp. da chiên giòn ăn rơm rớp rất đã, quán bán đồ ăn ngon, đa dạng nhiều lựa chọn cho dân văn phòng như mình, cơm chiên vừa không khô không ướt quá ăn rất vừa miệng, bạn mình ai cũng thích chổ này.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi9bsv7mti38b@resize_w800,6.8,6.0,8.0,6.0
1436716,"Trưa đi ăn cùng chị, cứ nghĩ ít ít nên gọi khá nhiều cuối cùng món nào cũng nhiều, cũng ngon, ăn đã mà giá xứng đáng với chất lượng. nhân viên giới thiệu Crispy Thin Pizza 49k mà topping trên bánh nhiều, đế mỏng, miếng pizza nóng hổi, giòn rụm, ăn 0 bị ngán chút nào, mùi vị thơm, vừa ăn, 0 cần tương, thích thì rắc thêm chút cheese vào. combo bao gồm Pizza Chicago + mỳ Ý + salad ăn kèm cũng đáng lựa chọn lắm, có rau, có đạm, có bột, vừa no vừa ngon, nếu đi nhóm 3-4 người gọi combo này quá ok. pizza chicago ngon nha, nhân nhồi tươi, nhiều, sốt ngon, quá trời phô mai luôn, lớp vỏ bánh dày nhưng giòn, bột thơm. salad tươi. cánh gà ướp vừa miệng, ăn ngon hơi khi vừa đem ra. mình đi giờ trưa cao điểm nên chờ cũng hơi lâu nhưng vì đồ tươi ngon, order mới làm nên chờ chút cũng 0 sao nước bày trí đẹp, pha ok, nếu 0 thích có thể gọi nước ngọt để dễ tiêu hoá.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwfb8r897s2h10@resize_w800,8.0,9.0,8.0,8.0
16417081,"Đồ tàu của tiệm ăn rất ngon, thích nhất trôi nước đậu phộng ngon lắm 😋😋😋 , ăn xong đc tặng pudding thỏ dễ thương quá điiiiii",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwbqaddxrjrvb0@resize_w800,9.8,10.0,10.0,9.0
15714344,"Nhà hàng San Fu Lou dưới tầng trệt toà nhà AB, không gian khá rộng rãi và thoải mái. Nhiều món ăn phong phú mang nét ẩm thực Quảng Đông - Hồng Kông thực sự khiến thực khách thích thú, đặc biệt mỗi thứ 4 hàng tuần nhà hàng sẽ phục vụ món Cơm Gà Hải Nam khá ngon và tròn vị. Nhân viên nhiệt tình và chuyên nghiệp, không gian trang trí theo mùa, tuy nhiên buổi trưa không khí khá nóng và hơi oi bức, ánh nắng ban ngày cộng hưởng thêm mặt tiền toàn kính làm thực khách có cảm giác hơi bị chói nắng. Buổi tối trời mát và view công viên khá lãng mạn. Giá cả hơi cao nhưng hợp lý đối với mặt bằng đắt đỏ quận 1, chất lượng đồ ăn khá sát với tiêu chuẩn món Hoa nói chung.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9t1dlimpqz6f@resize_w800,7.6,8.0,7.0,8.0
4325132,"Ăn tất cả đều hài lòng cho đến khi tới món mì trộn cay. Xin nhắc lại là MÌ TRỘN CAY chứ không phải BÚN TRỘN CAY. Nó ngon thì cũng đành, đằng này BÚN CHUA LÈ. Ăn thế nào được mà ăn? Hay cảm thấy khách đặt ship nên muốn tự ý làm gì thì làm không thèm hỏi ý kiến của khách?",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9f8n8rbw0r6c@resize_w800,1.0,1.0,1.0,1.0
955801,"Chỗ này làm bánh xèo ăn khá ngon, ngoài bánh xèo ra còn bán thêm các món truyền thống Việt Nam nữa và cũng đều rất ngon, tuy nhiên giá cả khá cao. Mình đi 6 người, gọi 2 bánh xèo, 3 bánh cóng, 2 đĩa bánh khọt 14 cái, 1 đĩa bún xào singapore với 1 súp hết gần 500k. Không gian ở đây ko được sạch sẽ lắm, khá dơ dáy, mặt sàn rít rít, lại ko lắp máy lạnh, bữa nay mình đi ngay trời mưa mát thôi chứ trời nóng vô đây chắc hầm như cái lò lửa.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwe0puz5ipcr6b@resize_w800,7.4,7.0,8.0,7.0
1451425,"Đi coi banh ở ngay khu này mới phát hiện quán này. Đường này vẫn là D2 nha, từ ung văn khiêm chạy lên tiếp rùi chạy kiếm sân banh là quán nằm kế bên. Quán có ái đồng phục nhân viên, có lắp phun sương luôn, chịu chơi hehe. Đồng giá 22k cho cơm dĩa các món gà xối mỡ, gà roti,gà nướng, ba rọi ,sườn nướng. 1 dĩa đầy đặn với dưa cà, cơm chiên ,kim chi cải chua. Cơm chiên vàng mà không quá khô, gà xối mỡ da giòn ngon , gà nướng mật ong cũng ngon, kim chi siêu thích vì giòn mà ngọt nhẹ. Mình không thích cải chua mà cũng ghiền món này, dĩa nhỏ thêm là 5k nha =). Quán này gần nhà thì mình ghé suốt hehe",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwavwtyz1z2xd7@resize_w800,8.0,9.0,8.0,8.0
199954,"Quán cũng khá nhỏ,bên ngoài cũng k nổi bật nên khó có thể để ý tới,quán chỉ bán từ 4h sáng tới 11 trưa,mà sáng đi 7h là hơi bị đông nghen.Ở đây mình có thể chọn ăn dimsum hoặc ăn mì hủ tiếu vv.. Dimsum khá đa dạng,xíu mại há cảo,hoành thánh 1 viên cũng to,ăn ngon,k quá ngấy 1 phần 26k hủ tiếu cũng ngon nươc lèo ngọt k quá mặn như nhưng những chỗ khác,hoành thánh có thể đợi hơi lâu vì làm bằng đồ tươi 1 tô bt thì khoảng 35k xá xíu cũng khá nhiều.Điểm trừ ở đây là giữ xe mà tính tiền == dở quá nhe",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8eeuigibixe3@resize_w800,8.2,9.0,8.0,8.0
1342601,"Mình ghé vào mới đầu là định mua bánh và ly nước xong ăn và làm việc luôn. Nhưng xong xuôi lên lầu thì wifi hư. nên phải ăn cố cho xong để còn kiếm quán khác :)) Là vậy nhưng nhìn chung quán cũng ổn, bánh ăn ngon, thơm. Nước mình chỉ gọi nc chanh nên cũng k có j để nhận xét. Không gian thì đẹp, ấm cúng, ghế ngồi thoải mái nhưng ghế thấp thì êm quá nên ngồi buồn ngủ kinh :)) ghế cao chắc k sao.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwadi43g602j86@resize_w800,6.4,7.0,6.0,7.0
2073449,"Trưa hôm qua mình có ghé quán ăn thư vì thấy đang Soft opening. ☝️Mình ấn tượng nhất là vị trí quán rất đẹp( ngay góc Hoàng Diệu và Lê Quốc Hưng nên rất rộng để gửi xe và dễ tìm. ☝️Bước vào trong thì quán bày trí rất dễ để chọn 1 chỗ ngồi ưng ý. Trên lầu 1 và 2 thtif mình thích hơn 1 tí nên mình đã lên lầu 2. Ngồi gần sát ban công. ☝️Các món ăn phục vụ khá nhanh, cần xin thêm gì cũng có nhân viên túc trực và đáp ứng ngay. Bún và đậu thì khỏi phải bàn vè độ tươi ngon rồi. Mình ghé bún lắm mà thấy đẹp mắt nên ăn 1 miếng. Đậu quá tuyệt vời vì chiên vừa tới và bên trong béo ngậy. Mình kêu thêm nem chua, và ốc nhồi thịt. Ốc siêu to nên mình ko ăn hết. Nói chung không có điểm trừ. Nước mía lau rất thơm. Chè và các món khác mình sẽ phải ăn vào lần sau thôi 👇Có 1 điểm mà mình thấy chưa ok là khăn lạnh 3k. Mà mấy bạn biết rồi. Ăn bún đậu có khi xài mấy cái khăn luôn ấy chứ. Hy vọng quán vẫn giữ phong độ, sẽ không làm mình thất vọng cho những lần kế tiếp nè!",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwf0gbqihcd54c@resize_w800,9.0,9.0,9.0,9.0
1791089,"Chín năm gần đầu hẻm, kế nhà thuốc bự, gửi xe ở trong hẻm cách đó chừng 20m. Quán quán có chỗ ngồi lại chủ yếu là ghế xúp. Mình gọi - Đậu hũ dâu 10k Ăn nghe như mùi yamost dâu, dẻo dai có lớp sữa bên trên nhưng mình không thích lắm - bánh flan Phô mai 7k Ăn béo, thơm, ở giữa có cục phô mai con bò cười nhỏ, khá ngon. - rau câu dừa sầu riêng 6k lớp rau câu ở ngoài không cứng là dẻo, Có xíu thịt sầu riêng ở bên trong giữa nhân nhưng nói chung là thấy không có ngon. - Yaourt dẻo sốt việt quất 9k Cái này thì cả yaourt và sốt đều khá ngọt, Ăn dễ ngán. Nói chung là Menu đa dạng, giá cả rẻ phù hợp với học sinh nên cũng không đòi hỏi chất lượng quá cao",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw90313xak7v15@resize_w800,6.0,5.0,7.0,6.0
2430187,"Order giao về nhà qua delivery. Chắc tại đc discount hay sao mà miếng sushi cắt mỏng hẳn ra so với trước kia! Hay ăn ở đây, nhưng nói thiệt lần này ăn chán kinh. Mỏng teng thì sao mà ngon, cuốn còn không chặt tay làm bung tè le! Hy vọng sẽ có cải thiện cho lần sau! -""- (PS: mình dồn 3 phần vào 2 hộp chứ thật ra khi nhận thì mỗi phần 6 miếng/ 1 hộp)",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8fa4h8skbf7b@resize_w800,5.8,4.0,8.0,4.0
2309981,"Đây là lần thứ 2 mình đến quán, không bao giờ làm thất vọng mình. Món ăn đa dạng, chất lượng và giá cả hợp lý. Hôm nay mình gọi rất nhiều món mà ăn mất quên chụp lại hihi. Món trong hình, sunny roll có trứng muối sống nên ăn hơi ngán vì lúc đầu mình ko nghĩ là nó sống nên gọi thử và có rất nhiều hành tây ở trong nên hơi khó ăn. Takoyaki nhân quá ít, chỉ có 1 cục bạch tuột nhỏ ở trong ( sẽ ko ăn món này nữa). Còn món có phủ matcha gì đó ăn rất ngon nhưng vị matcha hơi ít, hầu như ko cảm nhận đc. Còn món còn lại thì ko nhớ tên gì nữa mà ăn rất ngon hihi. Bụng cá hồi sống và sashimi cá hồi ăn ngon, giá hợp lý. Mình có gọi thêm sushi sò điệp nhật nướng, sò điệp ngon mà có lớp sốt ở trên hơi ngấy, mong đừng bỏ sốt lên mà để riêng cũng đc.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8fa6vt9vx53c@resize_w800,7.0,7.0,6.0,8.0
2411728,"Cháo Ếch Singapore ------------ Lần đầu đi ăn cháo ếch mà phải vắt óc suy nghĩ coi nên ăn gì vì menu nhiều món quá :))) Mình đã order 1 cháo tỏi 1 cháo hành 1 phần ếch sốt singapore 1 phần ếch sốt sa tế. Về cháo thì mình thấy ăn cháo hành oke hơn vì cháo tỏi thì tỏi phi bị vón cục nên ăn kèm cháo bị lợn cợn vs nhai dính răng khó chịu mặc dù tỏi phi khá thơm, còn hành thì khá dễ ăn dành cho team ăn hành được Ếch thì 2 loại sốt sau khi mình nhắm cả 2 nồi thì không thấy gì khác biệt hết :)) 2 loại y chang nhau hoặc chủ quán đưa nhầm :))) Sốt vị đậm đà, kiểu nếu ăn không ếch và sốt thì ăn khá vừa miệng và không bị mặn, còn nếu ăn kèm với cháo trắng thì khá nhạt nha, mình phải múc rất nhiều sốt vào cháo nhưng cháo vẫn nhạt :))) Nên tốt nhất theo mình nghĩ là ăn tới đâu rưới sốt tới đó rồi húp luôn chứ đừng trộn lên thì như vậy sẽ khá nhạt đó. Ếch ngon, thấm vị và chắc thịt Điều đáng tiếc nhất là cả 2 sốt thì không sốt nào cay vì món này ăn cay cay hít hà mới đã :(( Và tô cháo nhìn quành tráng vậy chứ có 1/2 tô thôi nha, còn ếch nhìn nổi nhỏ nhoe vậy chứ nhiều lắm nha :)) ----------- 📍Cháo Ếch Singapore, 177 Tô Hiến Thành q10. 🌟Đánh giá chung: 3,5🌟 💸 giá một phần cháo + phần 1 con ếch là 45k nha. 2 phần là 90k nhé",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lweodu63v4d54b@resize_w800,7.6,7.0,8.0,8.0
2634043,Thức ăn ở quán mức chấp nhận được. Giá cả cũng k quá đắt phù họp mọi người.,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa7uzxeoes994@resize_w800,7.6,7.0,8.0,7.0
2634043,Thức ăn ở quán mức chấp nhận được. Giá cả cũng k quá đắt phù họp mọi người.,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwa7v1xtp0wrdd@resize_w800,7.6,7.0,8.0,7.0
2306196,"mỗi lần đi ngang đây là thơm nứt mũi & nghi ngút khói, gà nướng nhìn hấp dẫn lắm, nguyên con cũng có, đùi, cánh, chân riêng cũng có. 1 con gà 0 to lắm đâu, tầm 3 người ăn nhưng mà nướng bằng than nên gia vị thấm đều vô phần thịt chắc nịch luôn, chấm muối ớt chanh hoặc muối ớt xanh siêu ngon.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwdu8ubn7w7v76@resize_w800,7.2,7.0,8.0,7.0
3011694,"Follow instagram: TEAMNHAUHOLIC để biết thêm những quán ăn ngon và câu chuyện ẩm thực của chúng mình nhé! ĂN RỒI LẠI MUỐN ĂN THÊM - BÁNH TRÁNG TRẢNG BÀNG HOÀNG TỴ . 💥Ở Sài Gòn đi foodtour thật sướng, có đủ các món khắp các tỉnh thành, tha hồ ăn. Thích thật! Bánh tráng Trảng Bàng Hoàng Tỵ thì có tiếng lắm rồi, ở Sài Gòn cũng vài cơ sở mà chỗ nào cũng to rộng điều hoà mát rượi. Vị trí thì trung tâm. Chỗ này mình khá là tâm đắc, phù hợp ăn trưa, ăn tối, ăn gia đình đều okie. . 💥Menu thì nhiều món lắm, nhưng chúng mình chỉ tập trung chuyên môn là bánh tráng phơi sương Trảng Bàng cuốn thịt chân giò luôc và bò nướng lá lốt. Tâm điểm là một rổ rau rất rất to, và xanh mát, nhìn thôi đã thấy đã mắt rồi. Ăn rau cho mát ruột! Mình thấy có nhiều loại rau mà HN không có luôn í. . 💥Thịt chân giò luộc mềm. Bò nướng thì thơm thơm. Gói cùng rau, đồ chua, chuối xanh, khế rồi chấm nước mắm ớt hoặc mắm (tuỳ khách) ăn rất chi là vào. Vị của các nguyên liệu trộn vào nhau cực hoà hợp. Mà cái bánh tráng ở đây hay thật (đúng là đặc sản địa phương có khác), độ dai vừa đủ để cuốn không bị rách mà khi cắn và nhai lại như ‘tan ra trong miệng'. . 💥Phục vụ nhanh. Thêm điểm cộng nữa cho nhà hàng là có bố trí sẵn nước rửa tay khô ở chân cầu thang cho khách - vì nhà hàng chuyên hệ cuốn mà! Thật là có tâm!!! . ------ 💰Giá: 150-200k/ người 🎯Địa chỉ: Nhiều chi nhánh. Mình ăn ở số 1 Nguyễn Hữu Cầu - Quận 1 - TP. HCM ------",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwgchmn3t61l25@resize_w800,8.0,8.0,8.0,8.0
2154397,"- Bingsu to chà bá luôn. Kem vani ngon, bingsu xoài bạn mình thích chứ mình không thích vị xoài 🤣 - Bánh hơi ngọt. - Nhưng túm lại là ngon, nhân viên nhiệt tình 🖤 P/s: Ko có WC bên trong quán 😭",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwi42gi6ijmj19@resize_w800,7.4,7.0,7.0,8.0
305779,Bánh ngon. Đồ ăn dễ ăn nữa,https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8hcxidv8ij91@resize_w800,7.6,8.0,8.0,7.0
1527105,"Tính ghé vào lâu rồi mà giờ mới có dịp, đi siêu thị ra xẹt vô luôn nên cũng không biết gọi gì. Gọi đại phần 9 gà nugget với 1 khoai cỡ vừa. Đồ ăn ra nhanh, tầm 2p là có, sạch sẽ. Miếng gà bé vừa ăn, lớp bột áo mỏng khá lạ so với các quán fast food khác, vị cũng thơm và không bị khô. Khoai cỡ vừa cũng nhiều lắm. Nhân viên thân thiện, mình với bạn mình đứng không biết gọi gì bạn cũng không khó chịu. Không gian trang trí dễ thương, mình đi giấc tầm 4h nên cũng khá vắng, hầu như là mua mang đi. Điều mình thích nhất ở đây là sốt, mình thử hết 2 loại tương ớt và 2 loại sốt đi kèm của quán và đều thích. Thiệt hại hết 85k cho cả gà và khoai. Thật ra giá thì k hề rẻ so với mặt bằng chung, nhưng ăn chơi cũng được.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lwh5tesfyfh78c@resize_w800,7.8,9.0,7.0,8.0
11387021,"Ngon giống các nhà hàng món Hoa khác. Nhưng ngon nhất là satế tôm ở đây khác hẳn ở chỗ khác. View đẹp không gian thoáng nhưng mà bàn ghế kê hơi nhiều nên ngồi chật chội và đi tới đi lui cũng thấy vướng víu. Khách thì đông nhưng mà nhân viên thì ít cho nên phục vụ hơi chậm mặc dù nhân viên chạy tới chạy lui rất tích cực. Nhà vệ sinh bình thường,không sạch lắm.",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw9t1hkoulsr9c@resize_w800,8.0,8.0,8.0,8.0
2017099,"Mọi thứ đều tươi, nhiều thịt, thêm trứng thì hơi mắc Chỗ hơi khó tìm Được cái ăn ngon lắm nên mọi người thử đi",https://down-vn.img.susercontent.com/vn-11134259-7r98o-lw8kp5jgbj6jca@resize_w800,7.2,8.0,7.0,7.0
